pokemon_id,pokemon,generation,location_name,games,location,levels,rate,rate_morning,rate_day,rate_night
54,psyduck,1,Kanto Route 13,firered,super rod,25-35,1%,,,
54,psyduck,1,Kanto Route 19,firered,super rod,25-35,1%,,,
54,psyduck,1,Kanto Route 20,firered,super rod,25-35,1%,,,
54,psyduck,1,Kanto Route 21,firered,super rod,25-35,1%,,,
54,psyduck,1,Kanto Route 22,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Route 22,firered,super rod,15-35,5%,,,
54,psyduck,1,Kanto Route 23,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Route 23,firered,super rod,15-35,5%,,,
54,psyduck,1,Kanto Route 24,red|blue,super rod,15,33%,,,
54,psyduck,1,Kanto Route 24,firered,super rod,25-35,1%,,,
54,psyduck,1,Kanto Route 25,red|blue,super rod,15,33%,,,
54,psyduck,1,Kanto Route 25,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Route 25,firered,super rod,15-35,5%,,,
54,psyduck,1,Kanto Route 4,red|blue,super rod,15,33%,,,
54,psyduck,1,Kanto Route 4,firered,super rod,25-35,1%,,,
54,psyduck,1,Kanto Route 6,yellow,surfing,15,95%,,,
54,psyduck,1,Kanto Route 6,crystal,grass,15,,0%,0%,10%
54,psyduck,1,Kanto Route 6,gold|silver|crystal,surfing,5-14,90%,,,
54,psyduck,1,Kanto Route 6,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Route 6,firered,super rod,15-35,5%,,,
54,psyduck,1,Kanto Safari Zone,red|blue,super rod,15,25%,,,
54,psyduck,1,Kanto Safari Zone,red|blue,super rod,15,25%,,,
54,psyduck,1,Kanto Safari Zone,red|blue,super rod,15,25%,,,
54,psyduck,1,Kanto Safari Zone,red|blue,super rod,15,25%,,,
54,psyduck,1,Kanto Safari Zone,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Safari Zone,firered,super rod,15-35,4%,,,
54,psyduck,1,Kanto Safari Zone,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Safari Zone,firered,super rod,15-35,4%,,,
54,psyduck,1,Kanto Safari Zone,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Safari Zone,firered,super rod,15-35,4%,,,
54,psyduck,1,Kanto Safari Zone,firered,surfing,20-40,100%,,,
54,psyduck,1,Kanto Safari Zone,firered,super rod,15-35,4%,,,
54,psyduck,1,National Park,crystal,grass,12,,0%,0%,30%
54,psyduck,1,Pallet Town,firered,super rod,25-35,1%,,,
54,psyduck,1,Seafoam Islands,red,cave,28,5%,,,
54,psyduck,1,Seafoam Islands,blue,cave,30,20%,,,
54,psyduck,1,Seafoam Islands,blue,cave,"28, 30",15%,,,
54,psyduck,1,Seafoam Islands,blue,cave,"30, 32",30%,,,
54,psyduck,1,Seafoam Islands,blue,cave,"31, 33",35%,,,
54,psyduck,1,Seafoam Islands,blue,cave,"29, 31",15%,,,
54,psyduck,1,Seafoam Islands,firered,cave,"26-27, 29, 31, 33",55%,,,
54,psyduck,1,Seafoam Islands,firered,cave,"29, 31",40%,,,
54,psyduck,1,Seafoam Islands,firered,cave,"30, 32",40%,,,
54,psyduck,1,Seafoam Islands,firered,cave,"30, 32",20%,,,
54,psyduck,1,Seafoam Islands,firered,surfing,30-40,4%,,,
54,psyduck,1,Seafoam Islands,firered,super rod,15-25,4%,,,
54,psyduck,1,Seafoam Islands,firered,cave,32,10%,,,
54,psyduck,1,Seafoam Islands,firered,surfing,30-40,4%,,,
54,psyduck,1,Seafoam Islands,firered,super rod,15-25,4%,,,
54,psyduck,1,Vermilion City,firered,super rod,25-35,1%,,,
54,psyduck,1,Vermilion City,firered,super rod,25-35,1%,,,
54,psyduck,1,Viridian City,firered,surfing,20-40,100%,,,
54,psyduck,1,Viridian City,firered,super rod,15-35,5%,,,
55,golduck,1,Cerulean Cave,firered,surfing,40-55,35%,,,
55,golduck,1,Cerulean Cave,firered,surfing,50-65,35%,,,
55,golduck,1,Hoenn Safari Zone,ruby|sapphire|emerald,surfing,25-40,5%,,,
55,golduck,1,Ilex Forest,gold|silver|crystal,surfing,15-19,10%,,,
55,golduck,1,Johto Route 35,gold|silver|crystal,surfing,20-24,10%,,,
55,golduck,1,Kanto Route 6,yellow,surfing,"15, 20",5%,,,
55,golduck,1,Kanto Route 6,gold|silver|crystal,surfing,10-14,10%,,,
55,golduck,1,Mt. Silver Cave,crystal,cave,45,,0%,0%,5%
55,golduck,1,Mt. Silver Cave,gold|silver,cave,48,30%,,,
55,golduck,1,Mt. Silver Cave,crystal,cave,48,,0%,0%,30%
55,golduck,1,Mt. Silver Cave,crystal,surfing,35-39,30%,,,
55,golduck,1,Mt. Silver Cave,gold|silver,cave,51,5%,,,
55,golduck,1,Mt. Silver Cave,crystal,cave,45,,0%,0%,5%
55,golduck,1,Mt. Silver Cave,gold|silver,cave,48,30%,,,
55,golduck,1,Seafoam Islands,red,cave,38,1%,,,
55,golduck,1,Seafoam Islands,blue,cave,37,1%,,,
55,golduck,1,Seafoam Islands,blue,cave,39,4%,,,
55,golduck,1,Seafoam Islands,firered,cave,"33, 35",5%,,,
55,golduck,1,Seafoam Islands,firered,cave,"32, 34",10%,,,
55,golduck,1,Seafoam Islands,firered,cave,"32, 34",15%,,,
55,golduck,1,Seafoam Islands,firered,surfing,35-40,1%,,,
55,golduck,1,Seafoam Islands,firered,cave,"32, 34",15%,,,
55,golduck,1,Seafoam Islands,firered,surfing,35-40,1%,,,
56,mankey,1,Johto Route 42,gold,grass,15,30%,,,
56,mankey,1,Kanto Route 22,yellow,grass,"3, 5",20%,,,
56,mankey,1,Kanto Route 22,firered|leafgreen,grass,2-5,45%,,,
56,mankey,1,Kanto Route 23,yellow,grass,"36, 41",20%,,,
56,mankey,1,Kanto Route 23,firered|leafgreen,grass,"32, 34",30%,,,
56,mankey,1,Kanto Route 3,yellow,grass,9,15%,,,
56,mankey,1,Kanto Route 3,firered|leafgreen,grass,7,10%,,,
56,mankey,1,Kanto Route 4,yellow,grass,9,15%,,,
56,mankey,1,Kanto Route 4,firered|leafgreen,grass,"10, 12",5%,,,
56,mankey,1,Kanto Route 5,red,grass,"10, 12, 14, 16",25%,,,
56,mankey,1,Kanto Route 6,red,grass,"10, 12, 14, 16",25%,,,
56,mankey,1,Kanto Route 7,red,grass,17-20,30%,,,
56,mankey,1,Kanto Route 8,red,grass,"18, 20",30%,,,
56,mankey,1,Kanto Route 9,gold,grass,13,30%,,,
56,mankey,1,Rock Tunnel,firered|leafgreen,cave,16-17,15%,,,
56,mankey,1,Rock Tunnel,firered|leafgreen,cave,16-17,15%,,,
57,primeape,1,Cerulean Cave,firered|leafgreen,cave,"52, 61",11%,,,
57,primeape,1,Kanto Route 23,yellow,grass,"41, 46",5%,,,
57,primeape,1,Kanto Route 23,firered|leafgreen,grass,42,5%,,,
57,primeape,1,Kanto Route 9,gold,grass,15,5%,,,
57,primeape,1,Victory Road (Kanto),firered|leafgreen,cave,42,10%,,,
58,growlithe,1,Johto Route 35,crystal,grass,13,,20%,20%,0%
58,growlithe,1,Johto Route 36,gold,grass,13,,10%,0%,10%
58,growlithe,1,Johto Route 36,gold,grass,"13,15",,0%,15%,0%
58,growlithe,1,Johto Route 36,crystal,grass,5,,10%,10%,0%
58,growlithe,1,Johto Route 37,gold,grass,14,,10%,0%,10%
58,growlithe,1,Johto Route 37,gold,grass,"14,16",,0%,15%,0%
58,growlithe,1,Johto Route 37,crystal,grass,"14,16",,40%,40%,0%
58,growlithe,1,Kanto Route 7,red,grass,"18, 20",10%,,,
58,growlithe,1,Kanto Route 7,gold,grass,18,,20%,0%,20%
58,growlithe,1,Kanto Route 7,gold,grass,"15,18",,0%,25%,0%
58,growlithe,1,Kanto Route 7,firered,grass,"18, 20",10%,,,
58,growlithe,1,Kanto Route 8,red,grass,15-18,20%,,,
58,growlithe,1,Kanto Route 8,gold,grass,18,,10%,10%,5%
58,growlithe,1,Kanto Route 8,crystal,grass,17,,10%,10%,0%
58,growlithe,1,Kanto Route 8,firered,grass,15-18,20%,,,
58,growlithe,1,Pokémon Mansion (Kanto),red,1f,34,10%,,,
58,growlithe,1,Pokémon Mansion (Kanto),yellow,1f,"26, 30, 34, 38",20%,,,
58,growlithe,1,Pokémon Mansion (Kanto),red,2f,32,20%,,,
58,growlithe,1,Pokémon Mansion (Kanto),red,3f,33,20%,,,
58,growlithe,1,Pokémon Mansion (Kanto),red,b1f,35,15%,,,
58,growlithe,1,Pokémon Mansion (Kanto),firered,1f-3f,"30, 32",15%,,,
58,growlithe,1,Pokémon Mansion (Kanto),firered,b1f,"30, 32",15%,,,
60,poliwag,1,Blackthorn City,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Blackthorn City,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Blackthorn City,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Cerulean Cave,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Cerulean Cave,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Cerulean Cave,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Cerulean Cave,firered|leafgreen,super rod,15-25,40%,,,
60,poliwag,1,Cerulean Cave,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Cerulean Cave,firered|leafgreen,super rod,15-25,40%,,,
60,poliwag,1,Cerulean City,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Cinnabar Island,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Ecruteak City,gold|silver|crystal,surfing,15-24,90%,,,
60,poliwag,1,Ecruteak City,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Ecruteak City,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Ecruteak City,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Fuchsia City,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Fuchsia City,firered|leafgreen,good rod,5-15,20%,,,
60,poliwag,1,Ilex Forest,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Ilex Forest,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Ilex Forest,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Indigo Plateau,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Johto Route 30,crystal,grass,4,,0%,0%,20%
60,poliwag,1,Johto Route 30,gold|silver|crystal,surfing,15-24,90%,,,
60,poliwag,1,Johto Route 30,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Johto Route 30,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Johto Route 30,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Johto Route 31,crystal,grass,4,,0%,0%,30%
60,poliwag,1,Johto Route 31,gold|silver|crystal,surfing,15-24,90%,,,
60,poliwag,1,Johto Route 31,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Johto Route 31,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Johto Route 31,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Johto Route 35,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Johto Route 35,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Johto Route 35,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Johto Route 43,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Johto Route 43,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Johto Route 43,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Johto Route 44,crystal,grass,22,,0%,0%,30%
60,poliwag,1,Johto Route 44,gold|silver|crystal,surfing,20-29,90%,,,
60,poliwag,1,Johto Route 44,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Johto Route 44,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Johto Route 44,gold|silver,super rod,40,70%,,,
60,poliwag,1,Johto Route 44,crystal,super rod,40,80%,,,
60,poliwag,1,Kanto Route 10,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 11,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 12,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 13,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 14,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 17,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 18,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 19,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 20,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 21,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 22,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 22,red|blue,super rod,15,50%,,,
60,poliwag,1,Kanto Route 22,yellow,super rod,"5, 10, 15",90%,,,
60,poliwag,1,Kanto Route 22,crystal,grass,3-4,,0%,0%,40%
60,poliwag,1,Kanto Route 22,gold|silver|crystal,surfing,5-14,90%,,,
60,poliwag,1,Kanto Route 22,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Kanto Route 22,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Kanto Route 22,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Kanto Route 22,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Kanto Route 22,firered|leafgreen,super rod,15-25,40%,,,
60,poliwag,1,Kanto Route 23,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 23,yellow,super rod,"25, 30",70%,,,
60,poliwag,1,Kanto Route 23,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Kanto Route 23,firered|leafgreen,super rod,15-25,40%,,,
60,poliwag,1,Kanto Route 24,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 25,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 25,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Kanto Route 25,firered|leafgreen,super rod,15-25,40%,,,
60,poliwag,1,Kanto Route 28,gold|silver|crystal,surfing,35-44,90%,,,
60,poliwag,1,Kanto Route 28,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Kanto Route 28,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Kanto Route 28,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Kanto Route 4,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 6,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Route 6,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Kanto Route 6,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Kanto Route 6,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Kanto Route 6,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Kanto Route 6,firered|leafgreen,super rod,15-25,40%,,,
60,poliwag,1,Kanto Safari Zone,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Safari Zone,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Safari Zone,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Safari Zone,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Kanto Safari Zone,firered|leafgreen,good rod,5-15,20%,,,
60,poliwag,1,Kanto Safari Zone,firered|leafgreen,good rod,5-15,20%,,,
60,poliwag,1,Kanto Safari Zone,firered|leafgreen,good rod,5-15,20%,,,
60,poliwag,1,Kanto Safari Zone,firered|leafgreen,good rod,5-15,20%,,,
60,poliwag,1,Mt. Silver,gold|silver|crystal,surfing,35-39,10%,,,
60,poliwag,1,Mt. Silver,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Mt. Silver,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Mt. Silver,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Pallet Town,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Pallet Town,red|blue,super rod,15,50%,,,
60,poliwag,1,Ruins of Alph,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Ruins of Alph,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Ruins of Alph,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Seafoam Islands,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Seafoam Islands,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Vermilion City,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Vermilion City,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Violet City,gold|silver|crystal,surfing,15-24,90%,,,
60,poliwag,1,Violet City,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Violet City,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Violet City,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Viridian City,red|blue|yellow,good rod,10,50%,,,
60,poliwag,1,Viridian City,red|blue,super rod,15,50%,,,
60,poliwag,1,Viridian City,yellow,super rod,"5, 10, 15",100%,,,
60,poliwag,1,Viridian City,gold|silver|crystal,surfing,5-14,90%,,,
60,poliwag,1,Viridian City,gold|silver|crystal,old rod,10,15%,,,
60,poliwag,1,Viridian City,gold|silver|crystal,good rod,20,65%,,,
60,poliwag,1,Viridian City,gold|silver|crystal,super rod,40,80%,,,
60,poliwag,1,Viridian City,firered|leafgreen,good rod,5-15,60%,,,
60,poliwag,1,Viridian City,firered|leafgreen,super rod,15-25,40%,,,
61,poliwhirl,1,Cerulean Cave,firered|leafgreen,super rod,20-30,40%,,,
61,poliwhirl,1,Cerulean Cave,firered|leafgreen,super rod,20-30,40%,,,
61,poliwhirl,1,Ecruteak City,gold|silver|crystal,surfing,20-24,10%,,,
61,poliwhirl,1,Johto Route 30,gold|silver|crystal,surfing,20-24,10%,,,
61,poliwhirl,1,Johto Route 31,gold|silver|crystal,surfing,20-24,10%,,,
61,poliwhirl,1,Johto Route 44,crystal,grass,"24,26",,0%,0%,10%
61,poliwhirl,1,Johto Route 44,gold|silver|crystal,surfing,25-29,10%,,,
61,poliwhirl,1,Kanto Route 10,red|blue,super rod,23,50%,,,
61,poliwhirl,1,Kanto Route 22,yellow,super rod,15,10%,,,
61,poliwhirl,1,Kanto Route 22,gold|silver|crystal,surfing,10-14,10%,,,
61,poliwhirl,1,Kanto Route 22,firered|leafgreen,super rod,20-30,40%,,,
61,poliwhirl,1,Kanto Route 23,yellow,super rod,"30, 40",30%,,,
61,poliwhirl,1,Kanto Route 23,firered|leafgreen,super rod,20-30,40%,,,
61,poliwhirl,1,Kanto Route 25,firered|leafgreen,super rod,20-30,40%,,,
61,poliwhirl,1,Kanto Route 28,crystal,grass,40,,0%,0%,40%
61,poliwhirl,1,Kanto Route 28,gold|silver|crystal,surfing,40-44,10%,,,
61,poliwhirl,1,Kanto Route 6,firered|leafgreen,super rod,20-30,40%,,,
61,poliwhirl,1,Mt. Silver,crystal,grass,"42, 44",,0%,0%,40%
61,poliwhirl,1,Mt. Silver,gold|silver|crystal,surfing,35-44,90%,,,
61,poliwhirl,1,Violet City,gold|silver|crystal,surfing,20-24,10%,,,
61,poliwhirl,1,Viridian City,gold|silver|crystal,surfing,10-14,10%,,,
61,poliwhirl,1,Viridian City,firered|leafgreen,super rod,20-30,40%,,,
63,abra,1,Granite Cave,ruby|sapphire|emerald,cave,8,10%,,,
63,abra,1,Granite Cave,ruby|sapphire|emerald,cave,8,10%,,,
63,abra,1,Granite Cave,ruby|sapphire|emerald,cave,9,10%,,,
63,abra,1,Granite Cave,ruby|sapphire|emerald,cave,10,10%,,,
63,abra,1,Hoenn Route 116,emerald,grass,7,10%,,,
63,abra,1,Johto Route 34,gold|silver|crystal,grass,10,10%,,,
63,abra,1,Johto Route 35,gold|silver|crystal,grass,10,10%,,,
63,abra,1,Kanto Route 24,red|blue,grass,"8, 10, 12",15%,,,
63,abra,1,Kanto Route 24,gold|silver,grass,9,20%,,,
63,abra,1,Kanto Route 24,crystal,grass,12,10%,,,
63,abra,1,Kanto Route 24,firered|leafgreen,grass,"8, 10, 12",15%,,,
63,abra,1,Kanto Route 25,red|blue,grass,"10, 12",15%,,,
63,abra,1,Kanto Route 25,gold|silver,grass,9,10%,,,
63,abra,1,Kanto Route 25,firered|leafgreen,grass,"9, 11, 13",15%,,,
63,abra,1,Kanto Route 5,yellow,grass,7,15%,,,
63,abra,1,Kanto Route 5,gold|silver,grass,"12,14",10%,,,
63,abra,1,Kanto Route 5,crystal,grass,"12,14",15%,,,
63,abra,1,Kanto Route 6,yellow,grass,7,15%,,,
63,abra,1,Kanto Route 6,gold|silver,grass,"12,14",10%,,,
63,abra,1,Kanto Route 7,yellow,grass,"15, 19, 26",25%,,,
63,abra,1,Kanto Route 7,crystal,grass,16,5%,,,
63,abra,1,Kanto Route 8,yellow,grass,"15, 19",20%,,,
63,abra,1,Kanto Route 8,gold|silver,grass,15,20%,,,
63,abra,1,Kanto Route 8,crystal,grass,16,20%,,,
64,kadabra,1,Cerulean Cave,red|blue,cave,49,5%,,,
64,kadabra,1,Cerulean Cave,red|blue,cave,51,15%,,,
64,kadabra,1,Cerulean Cave,firered|leafgreen,cave,"55, 64",11%,,,
64,kadabra,1,Cerulean Cave,firered|leafgreen,cave,"58, 67",25%,,,
64,kadabra,1,Kanto Route 8,yellow,grass,"20, 27",5%,,,
64,kadabra,1,Kanto Route 8,gold|silver,grass,15,5%,,,
64,kadabra,1,Kanto Route 8,crystal,grass,18,5%,,,
66,machop,1,Fiery Path,ruby|sapphire|emerald,cave,15-16,15%,,,
66,machop,1,Hoenn Route 112,ruby|sapphire,grass,14-16,25%,,,
66,machop,1,Jagged Pass,ruby,grass,18-20,25%,,,
66,machop,1,Jagged Pass,sapphire|emerald,grass,20-22,25%,,,
66,machop,1,Kanto Route 10,yellow,grass,"16, 18",5%,,,
66,machop,1,Mt. Mortar,gold|silver,cave,14,20%,,,
66,machop,1,Mt. Mortar,crystal,cave,14,,20%,20%,0%
66,machop,1,Mt. Mortar,gold|silver,cave,"13,15",35%,,,
66,machop,1,Mt. Mortar,crystal,cave,15,,20%,20%,0%
66,machop,1,Mt. Mortar,gold|silver,cave,28,5%,,,
66,machop,1,Mt. Mortar,crystal,cave,28,,5%,5%,0%
66,machop,1,Mt. Mortar,gold|silver,cave,16,10%,,,
66,machop,1,Mt. Mortar,crystal,cave,16,,10%,10%,0%
66,machop,1,Rock Tunnel,red|blue,cave,"15, 17",15%,,,
66,machop,1,Rock Tunnel,yellow,cave,"17, 19, 21",10%,,,
66,machop,1,Rock Tunnel,red|blue,cave,"15, 17",15%,,,
66,machop,1,Rock Tunnel,yellow,cave,"18, 20",20%,,,
66,machop,1,Rock Tunnel,gold|silver,cave,12,20%,,,
66,machop,1,Rock Tunnel,crystal,cave,12,,20%,20%,0%
66,machop,1,Rock Tunnel,firered|leafgreen,cave,16-17,15%,,,
66,machop,1,Rock Tunnel,firered|leafgreen,cave,17,10%,,,
66,machop,1,Victory Road (Kanto),red|blue,cave,24,20%,,,
66,machop,1,Victory Road (Kanto),red|blue,cave,22,20%,,,
66,machop,1,Victory Road (Kanto),red|blue,cave,24,20%,,,
66,machop,1,Victory Road (Kanto),firered|leafgreen,cave,32,20%,,,
66,machop,1,Victory Road (Kanto),firered|leafgreen,cave,34,20%,,,
67,machoke,1,Cerulean Cave,firered|leafgreen,cave,46,10%,,,
67,machoke,1,Cerulean Cave,firered|leafgreen,cave,49,20%,,,
67,machoke,1,Cerulean Cave,firered|leafgreen,cave,52,10%,,,
67,machoke,1,Mt. Mortar,gold|silver,cave,32,30%,,,
67,machoke,1,Mt. Mortar,crystal,cave,32,,30%,30%,0%
67,machoke,1,Mt. Silver Cave,crystal,cave,48,,30%,30%,0%
67,machoke,1,Rock Tunnel,gold|silver,cave,14,5%,,,
67,machoke,1,Rock Tunnel,crystal,cave,15,,5%,5%,0%
67,machoke,1,Underground Path (Kanto Routes 5–6),yellow,trade,The same as the traded Pokémon,One,,,
67,machoke,1,Victory Road (Kanto),red|blue,cave,42,4%,,,
67,machoke,1,Victory Road (Kanto),red|blue,cave,41,5%,,,
67,machoke,1,Victory Road (Kanto),yellow,cave,"39, 42",5%,,,
67,machoke,1,Victory Road (Kanto),red|blue,cave,"42, 45",5%,,,
67,machoke,1,Victory Road (Kanto),yellow,cave,"42, 45",10%,,,
67,machoke,1,Victory Road (Kanto),firered|leafgreen,cave,"44, 46",5%,,,
67,machoke,1,Victory Road (Kanto),firered|leafgreen,cave,"46, 48",5%,,,
69,bellsprout,1,Johto Route 31,gold|silver,grass,3,20%,,,
69,bellsprout,1,Johto Route 31,crystal,grass,5,20%,,,
69,bellsprout,1,Johto Route 32,gold|silver,grass,6,,30%,30%,20%
69,bellsprout,1,Johto Route 32,crystal,grass,7,20%,,,
69,bellsprout,1,Johto Route 36,crystal,grass,5,20%,,,
69,bellsprout,1,Johto Route 44,gold|silver|crystal,grass,22,20%,,,
69,bellsprout,1,Kanto Route 12,blue,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 12,yellow,grass,"25, 27",30%,,,
69,bellsprout,1,Kanto Route 12,leafgreen,grass,22-26,35%,,,
69,bellsprout,1,Kanto Route 13,blue,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 13,yellow,grass,"25, 27",30%,,,
69,bellsprout,1,Kanto Route 13,leafgreen,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 14,blue,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 14,yellow,grass,"26, 28",30%,,,
69,bellsprout,1,Kanto Route 14,leafgreen,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 15,blue,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 15,yellow,grass,"26, 28",30%,,,
69,bellsprout,1,Kanto Route 15,leafgreen,grass,"22, 24, 26",35%,,,
69,bellsprout,1,Kanto Route 24,blue,grass,12-14,25%,,,
69,bellsprout,1,Kanto Route 24,yellow,grass,"12, 14",30%,,,
69,bellsprout,1,Kanto Route 24,gold|silver,grass,"8,10",,60%,35%,0%
69,bellsprout,1,Kanto Route 24,gold|silver,grass,10,,0%,0%,5%
69,bellsprout,1,Kanto Route 24,crystal,grass,10,5%,,,
69,bellsprout,1,Kanto Route 24,leafgreen,grass,12-14,25%,,,
69,bellsprout,1,Kanto Route 25,blue,grass,12-14,25%,,,
69,bellsprout,1,Kanto Route 25,yellow,grass,"12, 14",30%,,,
69,bellsprout,1,Kanto Route 25,gold|silver,grass,10,,30%,30%,5%
69,bellsprout,1,Kanto Route 25,crystal,grass,10,5%,,,
69,bellsprout,1,Kanto Route 25,leafgreen,grass,12-14,25%,,,
69,bellsprout,1,Kanto Route 5,blue,grass,"13, 15-16",35%,,,
69,bellsprout,1,Kanto Route 5,gold|silver,grass,13,,30%,30%,20%
69,bellsprout,1,Kanto Route 5,leafgreen,grass,"13, 15-16",25%,,,
69,bellsprout,1,Kanto Route 6,blue,grass,"13, 15-16",35%,,,
69,bellsprout,1,Kanto Route 6,gold|silver,grass,13,,30%,30%,20%
69,bellsprout,1,Kanto Route 6,leafgreen,grass,"13, 15-16",25%,,,
69,bellsprout,1,Kanto Route 7,blue,grass,"19, 22",30%,,,
69,bellsprout,1,Kanto Route 7,leafgreen,grass,"19, 22",20%,,,
70,weepinbell,1,Cerulean Cave,yellow,cave,55,10%,,,
70,weepinbell,1,Cerulean Cave,yellow,cave,58,5%,,,
70,weepinbell,1,Johto Route 44,gold|silver,grass,"22,24",35%,,,
